repo,file,line,receiver_type,method,kind,containing_type,coverage_status,hits
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,622,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,749,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,802,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,891,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,938,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1001,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1027,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1078,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1089,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1094,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1102,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1107,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1384,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1432,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1440,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1445,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1470,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1473,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,1497,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2076,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2098,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2110,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2129,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2134,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2352,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2373,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2408,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2413,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2418,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2425,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2438,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2451,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2462,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2559,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,2606,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,3324,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,3374,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,3387,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LibraryManager.cs,3508,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LiveStreamHelper.cs,61,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LiveStreamHelper.cs,65,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LiveStreamHelper.cs,75,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LiveStreamHelper.cs,99,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/LiveStreamHelper.cs,120,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/MediaSourceManager.cs,317,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/MediaSourceManager.cs,591,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/MediaSourceManager.cs,597,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/MediaSourceManager.cs,713,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/MediaSourceManager.cs,774,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/MediaSourceManager.cs,919,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/MediaSourceManager.cs,925,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/MediaSourceManager.cs,928,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Resolvers/Audio/MusicAlbumResolver.cs,109,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Resolvers/Audio/MusicAlbumResolver.cs,162,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Resolvers/BaseVideoResolver.cs,195,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Resolvers/TV/SeasonResolver.cs,77,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Resolvers/TV/SeriesResolver.cs,123,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Resolvers/TV/SeriesResolver.cs,150,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/SplashscreenPostScanTask.cs,60,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Validators/ArtistsValidator.cs,91,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Validators/ArtistsValidator.cs,102,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Validators/ArtistsValidator.cs,115,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Validators/CollectionPostScanTask.cs,147,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Validators/GenresValidator.cs,94,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Validators/GenresValidator.cs,105,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
jellyfin,Emby.Server.Implementations/Library/Validators/GenresValidator.cs,116,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,no_coverage_data,
